259,BJY（TCC),12163130020349,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,,陕西重汽,WD615．50,,LZGELBM467X021502,闲置,4-2,贝佳亚,5#停车场,2014年10月31日,2008年7月19日,7350×2500×3400,," 342,873.15 ",," 342,873.15 ",,CRCC及尔,临时,,55 du 4/6/14
260,BJY（路面）,12163130020351,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,,陕西重汽,WD615．50,,LZGELBM477X018107,闲置,3,贝佳亚,路面营地,2013年11月30日,2008年7月19日,7350×2500×3400,," 342,873.15 ",," 342,873.15 ",,CRCC及尔,临时,,54 du 5/6/14
261,BJY（二）,12163130020352,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,,陕西重汽,WD615．50,50704087260,LZGELBM477X018284,闲置,3,贝佳亚,二工区,2013年11月30日,2009年3月22日,7350×2500×3400,," 341,603.60 ",," 341,603.60 ",,CRCC及尔,临时,,55 du 4/6/14
262,BJY（二）,12163130020353,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,18259,陕西重汽,WD615．50,,LZGELBM487X018259,在用,2,贝佳亚,二工区,2013年11月30日,2008年7月19日,7350×2500×3400,," 342,873.15 ",," 342,873.15 ",,CRCC及尔,临时,,55 du 4/6/14
263,BJY（TCC),12163130020354,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,18262,陕西重汽,WD615．50,,LZGELBM487X018262,闲置,4-2,贝佳亚,5#停车场,2013年11月30日,2008年7月19日,7350×2500×3400,," 342,873.15 ",," 342,873.15 ",,CRCC及尔,临时,,55 du 4/6/14
264,BJY（TCC),12163130020355,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,,陕西重汽,WD615．50,50704085144,LZGELBM487X018276,闲置,4-2,贝佳亚,5#停车场,2015年6月1日,2008年7月19日,7350×2500×3400,," 342,873.15 ",," 342,873.15 ",,CRCC及尔,临时,,55 du 4/6/14
265,BJY（TCC),12163130020356,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,,陕西重汽,WD615．50,50704085165,LZGELBM487X018281,闲置,4-2,贝佳亚,5#停车场,2014年10月31日,2008年7月19日,7350×2500×3400,," 342,873.15 ",," 342,873.15 ",,CRCC及尔,临时,,55 du 4/6/14
266,BJY（进口）,12163130020357,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,,陕西重汽,WD615．50,,LZGELBM487X021517,在用,2,贝佳亚,隧道进口,2015年10月22日,2008年7月19日,7350*2500*3400,," 342,873.15 ",," 342,873.15 ",,CRCC及尔,临时,,55 du 4/6/14
267,BJY（路面）,12163130020358,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,,陕西重汽,WD615．50,,LZGELBM487X021520,闲置,4-2,贝佳亚,路面营地,2013年11月30日,2009年3月22日,7350×2500×3400,," 341,603.60 ",," 341,603.60 ",,CRCC及尔,临时,,55 du 4/6/14
268,BJY（路面）,12163130020359,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,18271,陕西重汽,WD615．50,,LZGELBM497X018271,闲置,3,贝佳亚,路面营地,2015年9月2日,2007年8月28日,7350*2500*3400,," 194,164.88 ",," 194,164.88 ",,CRCC及尔,临时,,55 du 4/6/14
269,BJY（二）,12163130020360,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,,陕西重汽,WD615．50,50704087247,LZGELBM497X018285,闲置,3,贝佳亚,二工区,2014年10月31日,2007年8月28日,7350×2500×3400,," 194,164.88 ",," 194,164.88 ",,CRCC及尔,临时,,55 du 4/6/14
270,BJY（TCC),12163130020361,自卸车（矿斗）,运输设备,SX3254BM294,25T,206,,18263,陕西重汽,WD615．50,,LZGELBM4X7X018263,闲置,4-2,贝佳亚,5#停车场,2014年8月15日,2007年8月28日,7350×2500×3400,," 325,573.36 ",," 325,573.36 ",,CRCC及尔,临时,,55 du 4/6/14
271,TLB（出口）,12163130020366,自卸车（矿斗）,运输设备,SX3254JM384,25T,206,2011年1月19日,,陕西重汽,WD615．50,,LZGJLJM41BX016208,在用,2,铁路标,隧道出口,2013年11月30日,2011年5月16日,7350*2500*3400,," 377,983.92 ",,#REF!," 113,080.17 ",亚昌,永久,,
272,TLB（路桥）,12163130020367,自卸车（矿斗）,运输设备,SX3254JM384,25T,206,2011年1月19日,,陕西重汽,WD615．50,,LZGJLJM43BX016209,在用,2,铁路标,路桥工区,2013年11月30日,2011年5月16日,7350*2500*3400,," 377,983.92 ",,#REF!," 113,080.17 ",亚昌,永久,,
273,TLB（斜井）,12163130020368,自卸车（矿斗）,运输设备,SX3254JM384,25T,206,2011年1月19日,,陕西重汽,WD615．50,,LZGJLJM41BX016211,在用,2,铁路标,斜井工区,2013年11月30日,2011年5月16日,7350*2500*3400,," 377,983.92 ",,#REF!," 113,080.17 ",亚昌,永久,,
274,TLB（出口）,12163130020369,自卸车（矿斗）,运输设备,SX3254JM384,25T,206,2011年1月19日,,陕西重汽,WD615．50,,LZGJLJM43BX016212,在用,2,铁路标,隧道出口,2013年11月30日,2011年5月16日,7350*2500*3400,," 377,983.92 ",,#REF!," 113,080.17 ",亚昌,永久,,
275,TLB（进口）,12163130020370,自卸车（矿斗）,运输设备,SX3254JM384,25T,206,2011年1月19日,,陕西重汽,WD615．50,,LZGJLJM45BX016213,在用,2,铁路标,隧道进口,2013年11月30日,2011年5月16日,7350*2500*3400,," 377,983.92 ",,#REF!," 113,080.17 ",亚昌,永久,,
276,TLB（出口）,12163130020371,自卸车（矿斗）,运输设备,SX3254JM384,25T,206,2011年1月19日,,陕西重汽,WD615．50,,LZGJLJM47BX016214,在用,2,铁路标,隧道出口,2013年11月30日,2011年5月16日,7350*2500*3400,," 377,983.92 ",,#REF!," 113,080.17 ",亚昌,永久,,
277,TLB（斜井）,12163130020372,自卸车（厢斗）,运输设备,BJ3253,19T,225,,,北汽福田,WD615.34,1512GD10803,LRDDLPJB1CH020609,在用,1,铁路标,斜井工区,2013年11月30日,2013年9月9日,,," 425,256.88 ",,#REF!," 300,869.26 ",亚昌,永久,,
278,TLB（斜井）,12163130020373,自卸车（厢斗）,运输设备,BJ3253,19T,225,,,北汽福田,WD615.34,1512GD10816,LRDDLPJB0CL020694,在用,1,铁路标,斜井工区,2013年11月30日,2013年9月9日,,," 425,256.88 ",,#REF!," 300,869.26 ",亚昌,永久,,
279,TLB（斜井）,12163130020374,自卸车（厢斗）,运输设备,BJ3253,19T,225,,,北汽福田,WD615.34,1512GD10766,LRDDLPJ2DCH020697,在用,1,铁路标,斜井工区,2013年11月30日,2013年9月9日,,," 425,256.88 ",,#REF!," 300,869.26 ",亚昌,永久,,
280,TLB（斜井）,12163130020375,自卸车（厢斗）,运输设备,BJ3253,19T,225,,,北汽福田,WD615.34,1512GD10833,LRDDLPJBXCH020723,在用,1,铁路标,斜井工区,2013年11月30日,2013年9月9日,,," 425,256.88 ",,#REF!," 300,869.26 ",亚昌,永久,,
281,TLB（出口）,12162220020001,装载机（侧卸）,施工机械,CLG856,3m3,160,,L0706559,广西柳工,6CTA8.3-C215,69911528,L0706559,在用,2,铁路标,隧道出口,2013年11月30日,2007年8月28日,,," 447,959.64 ",," 447,959.64 ",,CRCC,临时,,
282,TLB（进口）,12162220020002,装载机（侧卸）,施工机械,CLG856,3m3,160,,092415,广西柳工,6CTA8.3-C215,69162931,L0706558,闲置,3,铁路标,隧道进口,2013年11月30日,2007年8月28日,,," 447,959.64 ",," 447,959.64 ",,CRCC,临时,,
283,TLB（进口）,12162220020003,装载机（侧卸）,施工机械,CLG856,3m3,160,,L0707209\094643,广西柳工,6CTA8.3-C215,706222746,L0707209\094643,在用,2,铁路标,隧道进口,2013年11月30日,2007年8月28日,,," 447,959.64 ",," 447,959.64 ",,CRCC,临时,,
284,TLB（出口）,12162220020005,装载机（侧卸）,施工机械,CLG856,3m3,160,,094209,广西柳工,6CTA8.3-C215,,L0706601,在用,2,铁路标,隧道出口,2013年11月30日,2007年8月28日,,," 467,836.96 ",," 467,836.96 ",,CRCC,临时,,
285,TLB（斜井）,12162220020007,装载机（侧卸）,施工机械,CLG856,3m3,160,,094212,广西柳工,6CTA8.3-C215,,L0706305,在用,2,铁路标,斜井工区,2013年11月30日,2007年8月28日,,," 467,836.96 ",," 467,836.96 ",,CRCC,临时,,
286,TLB（斜井）,12162220020008,装载机（侧卸）,施工机械,CLG856,3m3,160,,136283,广西柳工,6CTA8.3-C215,69551443,L0824724,在用,2,铁路标,斜井工区,2013年11月30日,2008年12月27日,,," 477,942.31 ",," 454,045.19 "," 23,897.12 ",泰克瑞奇,永久,,
287,TLB（斜井）,12162220020010,装载机（侧卸）,施工机械,CLG856,3m3,160,,94206,广西柳工,6CTA8.3-C215,,L0824725,闲置,3,铁路标,斜井工区,2013年11月30日,2008年12月27日,,," 477,942.32 ",," 477,942.32 ", -   ,泰克瑞奇,永久,,
288,TLB（斜井）,12162220020011,装载机（侧卸）,施工机械,CLG856,,160,,L1211060,广西柳工,6LTAA8.9-C220,87672640,L335873,在用,2,铁路标,斜井工区,2013年11月30日,2012年12月12日,,," 426,984.64 ",," 111,221.98 "," 315,762.66 ",亚昌,永久,,
289,TLB（斜井）,12162220020012,装载机（侧卸）,施工机械,CLG856,,160,,L1211224,广西柳工,6LTAA8.9-C220,87672638,L335871,在用,2,铁路标,斜井工区,2013年11月30日,2012年12月12日,,," 426,984.64 ",," 111,221.98 "," 315,762.66 ",亚昌,永久,,
290,TLB（出口）,12162220020013,装载机（侧卸）,施工机械,CLG856,,160,,L1211243,广西柳工,6LTAA8.9-C220,87672643,L335872,在用,2,铁路标,隧道出口,2013年11月30日,2012年12月12日,,," 426,984.64 ",," 111,221.98 "," 315,762.66 ",亚昌,永久,,
291,BJY-新（出口）,12162220020014,装载机（侧卸）,施工机械,CLG856,,162,,CLG00856AEL528522,柳工,6LTAA9.3,90010832,L1408794,在用,1,贝佳亚,隧道出口,2015年2月1日,2015年2月1日,,16800,467506.99,,,,泰克瑞奇,永久,,
292,BJY-新（出口）,12162220020015,装载机（侧卸）,施工机械,CLG856,,162,,CLG00856LFL528523,柳工,6LTAA9.3,90010785,L1408605,在用,1,贝佳亚,隧道出口,2015年2月1日,2015年2月1日,,16800,467506.99,,,,泰克瑞奇,永久,,
293,BJY-新（出口）,12162220020016,装载机（侧卸）,施工机械,CLG856,,162,,CLG00856CEL528520,柳工,6LTAA9.3,90010834,L1408606,在用,1,贝佳亚,隧道出口,2015年6月20日,2015年6月20日,,16800,467506.99,,,,泰克瑞奇,永久,,
294,BJY-新（出口）,12162220020017,装载机（侧卸）,施工机械,CLG856,,162,,CLG00856VEL528521,柳工,6LTAA9.3,90010784,L1408792,在用,1,贝佳亚,隧道出口,2015年7月25日,2015年7月25日,,16800,467506.99,,,,泰克瑞奇,永久,,
295,BJY（出口）,12162220010001,装载机,施工机械,CLG856,3m3,160,,078088,广西柳工,6CTA8.3-C215,69559878,L0607170,在用,2,贝佳亚,隧道出口,2013年11月30日,2009年3月6日,,," 453,255.36 ",," 453,255.36 ",,CRCC转亚昌,永久,,
296,BJY（5）,12162220010002,装载机,施工机械,CLG856,3m3,160,,092422,广西柳工,6CTA8.3-C215,69162936,L0705880,闲置,3,贝佳亚,5#营地,2013年11月30日,2007年6月25日,,," 443,691.89 ",," 443,691.89 ",,CRCC,临时,,
297,ZLGS,12162220010004,装载机,施工机械,CLG856,3m3,160,,094210,广西柳工,6CTA8.3-C215,69164496,L0705832,在用,2,租赁公司,及尔市政项目,2014年6月5日,2007年6月25日,8060*2976*3467,," 249,270.89 ",," 249,270.89 ",,CRCC,临时,,
298,ZLGS,12162220010005,装载机,施工机械,CLG856,3m3,160,,079506,广西柳工,6CTA8.3-C215,69140748,L0607400/07406,在用,2,租赁公司,清真寺,2014年8月3日,2007年4月8日,8060*2976*3467,," 443,691.89 ",," 443,691.89 ",,CRCC,临时,,
299,ZB,12162220010006,装载机,施工机械,CLG856,3m3,160,,079627,广西柳工,6CTA8.3-C215,,L0607654,闲置,4-2,中  标,中标停车场,2013年11月30日,2007年4月8日,,," 447,836.96 ",," 447,836.96 ",,CRCC,临时,,
300,BJY（TCC),12162220010007,装载机,施工机械,CLG856,3m3,160,,094644,广西柳工,6CTA8.3-C215,,L0707210,闲置,2,贝佳亚,5#停车场,2013年11月30日,2007年8月28日,,," 425,748.92 ",," 425,748.92 ",,CRCC,临时,,
301,ZLGS,12162220010008,装载机,施工机械,CLG856,3m3,160,,,广西柳工,6CTA8.3-C215,69162926,L0608420\079973,在用,2,租赁公司,及尔机场,2014年7月18日,2007年4月8日,8060*2976*3467,," 425,748.92 ",," 425,748.92 ",,CRCC,临时,,
302,BJY（路面）,12162220010009,装载机,施工机械,CLG856,3m3,160,,077965,广西柳工,6CTA8.3-C215,,L0607030,在用,2,贝佳亚,路面营地,2013年11月30日,2007年2月6日,,," 425,748.92 ",," 425,748.92 ",,CRCC,临时,,
303,BJY（出口）,12162220010010,装载机,施工机械,CLG856,3m3,160,,077964,广西柳工,6CTA8.3-C215,,L0607009,在用,2,贝佳亚,隧道出口,2013年11月30日,2007年2月6日,,," 425,748.92 ",," 425,748.92 ",,CRCC转亚昌,永久,,
304,TLB（路桥）,12162220010011,装载机,施工机械,CLG856,3m3,160,2007/5/5,L0712865\107923,广西柳工,6CTA8.3-C215,611141096,L0712865\107923,在用 ,2,铁路标,路桥工区,2014年11月10日,2007年9月3日,8060*2976*3467,," 419,215.69 ",," 419,215.69 ",,CRCC,临时,,
305,BJY（6）,12162220010012,装载机,施工机械,CLG856,3m3,160,,L0607256\079379,广西柳工,6CTA8.3-C215,610252495,L0607256\079379,在用 ,2,贝佳亚,6#营地,2014年9月17日,2007年4月8日,8060×2976×3467,," 447,836.96 ",," 447,836.96 ",,CRCC,临时,,
306,BJY（出口）,12162220010013,装载机,施工机械,CLG856,3m3,160,,L0707113\094646,广西柳工,6CTA8.3-C215,705212500,L0707113\094646,闲置,3,贝佳亚,隧道出口,2014年11月14日,2007年8月28日,8060×2976×3467,," 447,836.96 ",," 447,836.96 ",,CRCC,临时,,
307,TLB（路桥）,12162220010014,装载机,施工机械,CLG856,3m3,160,,L0705778\092419,广西柳工,6CTA8.3-C215,704263909,L0705778\092419,在用,2,铁路标,路桥工区,2014年11月10日,2007年6月25日,,," 437,691.89 ",," 437,691.89 ",,CRCC,临时,,
308,TLB（进口）,12162220010015,装载机,施工机械,CLG856,3m3,160,,L0705785\092411,广西柳工,6CTA8.3-C215,,L0705785\092411,闲置,3,铁路标,隧道进口,2013年11月30日,2007年6月25日,,," 453,255.36 ",," 453,255.36 ",,CRCC,临时,,
309,TLB（斜井）,12162220010016,装载机,施工机械,CLG856,3m3,160,,L0708913\098759,广西柳工,6CTA8.3-C215,69177946,L0708913\098759,在用,2,铁路标,斜井工区,2013年11月30日,2008年1月6日,,," 447,836.97 ",," 447,836.97 ",,CRCC,临时,,
310,TLB（进口）,12162220010017,装载机,施工机械,CLG856,3m3,160,,L0707543\095692,广西柳工,6CTA8.3-C215,69165007,L0707543\095692,在用,2,铁路标,隧道进口,2013年11月30日,2008年1月6日,,," 425,748.92 ",," 425,748.92 ",,CRCC,临时,,
311,TLB（路桥）,12162220010018,装载机,施工机械,CLG856,3m3,160,,L0707573\095683,广西柳工,6CTA8.3-C215,69168333,L0707573\095683,在用,2,铁路标,路桥工区,2014年11月10日,2008年1月6日,,," 419,215.69 ",," 419,215.69 ",,CRCC,临时,,
312,TLB（路桥）,12162220010019,装载机,施工机械,CLG856,3m3,160,2007/5/5,L0712382\103495,广西柳工,6CTA8.3-C215,69187128,L0712382\103495,在用,2,铁路标,路桥工区,2014年11月10日,2008年1月6日,,," 468,734.23 ",," 468,734.23 ",,CRCC,临时,,
313,BJY（出口）,12162220010020,装载机,施工机械,CLG856,3m3,160,,L0706557\094206,广西柳工,6CTA8.3-C215,69164504,L0706557\094206,在用,2,贝佳亚,隧道出口,2014年10月31日,2008年1月6日,8060×2976×3467,," 437,691.89 ",," 437,691.89 ",,CRCC,临时,,
314,ZLGS,12162220010021,装载机,施工机械,CLG856,3m3,160,,078087,广西柳工,6CTA8.3-C215,,L0607031,闲置,3,租赁公司,哈马地,2013年11月30日,2007年2月6日,8060*2976*3467,," 419,215.68 ",," 419,215.68 ",,CRCC转亚昌,永久,,
315,XB,12162220010023,装载机,施工机械,CLG856,3m3,160,,079381,广西柳工,6CTA8.3-C215,,L0607195,在用,2,西  标,,2013年11月30日,2007年4月8日,,," 245,258.42 ",," 245,258.42 ",,CRCC,临时,,
316,TLB（阿福隆),12162220010024,装载机,施工机械,CLG856,3m3,160,,L0707425\095643,广西柳工,6CTA8.3-C215,69168349,L0707425\095643,闲置,4-2,铁路标,阿福隆营地,2013年11月30日,2008年1月6日,,," 245,242.33 ",," 245,242.33 ",,CRCC,临时,,
317,BJY（5）,12162220010025,装载机,施工机械,CLG856,3m3,160,,L0712334\103494,广西柳工,6CTA8.3-C215,69187131,L0712334\103494,闲置,3,贝佳亚,5#营地,2013年11月30日,2008年1月6日,,," 245,242.33 ",," 245,242.33 ",,CRCC,临时,,
318,ZB,12162220010026,装载机,施工机械,CLG856,3m3,160,,092425,广西柳工,6CTA8.3-C215,,L0707567,在用,2,中  标,修理间旁边,2013年11月30日,2007年4月6日,,," 249,270.89 ",," 249,270.89 ",,CRCC,临时,,
319,TLB（出口）,12162220010028,装载机,施工机械,CLG856,3m3,160,2007年10月1日,95602,广西柳工,6CTA8.3-C215,69164488,L0707114,在用,2,铁路标,隧道出口,2013年11月30日,2007年8月28日,,," 353,973.03 ",," 353,973.03 ",,CRCC,临时,,
320,TLB（斜井）,12162220010029,装载机,施工机械,CLG856,3m3,160,,131423,广西柳工,6CTA8.3-C215,69551461,L0822652,在用,2,铁路标,斜井工区,2013年11月30日,2008年12月27日,,," 359,048.15 ",," 359,048.15 ",,泰克瑞奇,永久,,
321,BJY（5）,12162220010030,装载机,施工机械,GL856,3m3,160,,116926,广西柳工,6CTA8.3-C215,,L0806058,闲置,3,贝佳亚,5#营地,2014年11月9日,2008年7月22日,,," 349,617.40 ",," 349,617.40 ",,亚昌,永久,,
322,JESZ,12162220010031,装载机,施工机械,CLG856,3m3,160,2008年3月2日,131560,广西柳工,6CTA8.3-C215,69552381,L0823304,在用,2,及尔市政项目,,2014年11月12日,2009年4月23日,,," 335,304.60 ",," 335,304.60 ",,亚昌,永久,,
323,XB（TF),12162220010032,装载机,施工机械,CLG856,3m3,160,2008年3月2日,131578,广西柳工,6CTA8.3-C215,69553739,L0823300,闲置,4-2,西  标,,2013年11月30日,2009年4月23日,,," 353,537.20 ",," 353,537.20 ",,亚昌,永久,,
324,TLB（路桥）,12162220010034,装载机,施工机械,CLG856,3m3,160,2008年3月2日,078094,广西柳工,6CTA8.3-C215,,L0806013（7197）,在用,2,铁路标,路桥工区,2014年11月14日,2008年7月22日,,," 358,651.83 ",," 358,651.83 ",,CILC转亚昌,永久,无,亚昌和CILC都有
325,TLB（进口）,12162220010036,装载机,施工机械,CLG856,3m3,160,2007年9月9日,094204,广西柳工,6CTA8.3-C215,69164474,L0706599 ,闲置,4-2,铁路标,隧道进口,2013年11月30日,2008年3月23日,,," 358,651.83 ",," 358,651.83 ",,CILC转亚昌,永久,41-08631-16,
326,BJY（5）,12162220010037,装载机,施工机械,CLG856,3m3,160,2007/6/8,096914,广西柳工,6CTA8.3-C215,69168329,l0708136,闲置,3,贝佳亚,5#营地,2014年11月12日,2008年2月13日,,," 349,378.60 ",," 349,378.60 ",,CILC转亚昌,永久,41-07065-16,
327,XB（TF),12162220010038,装载机,施工机械,CLG856,3m3,160,2007年9月9日,095641,广西柳工,6CTA8.3-C215,69168350,L0707507,闲置,4-2,西  标,,2013年11月30日,2008年4月5日,,," 352,600.07 ",," 352,600.07 ",,CILC转亚昌,永久,41-07117-16,
328,XB,12162220010039,装载机,施工机械,CLG856,3m3,160,2007年9月9日,095596,广西柳工,6CTA8.3-C215,69164462,L0707508,在用,2,西  标,,2013年11月30日,2008年4月5日,,," 352,600.07 ",," 352,600.07 ",,CILC转亚昌,永久,41-07072-16,
329,BJY（5）,12162220010040,装载机,施工机械,CLG856,3m3,160,2007年9月9日,095680,广西柳工,6CTA8.3-C215,69168327,L0707566,在用,2,贝佳亚,5#营地,2013年11月30日,2008年4月5日,,," 352,600.07 ",," 352,600.07 ",,CILC转亚昌,永久,41-07055-16,
330,XB（TF),12162220010041,装载机,施工机械,CLG856,3m3,160,2007年9月9日,099036,广西柳工,6CTA8.3-C215,69177943,L0709537,闲置,4-2,西  标,,2013年11月30日,2009年4月23日,,," 277,239.60 ",," 257,601.80 "," 13,861.98 ",CILC,永久,41-07054-16,
331,LMGS-XB,12162220010042,装载机,施工机械,CLG856,3m3,160,2007年9月9日,095681,广西柳工,6CTA8.3-C215,69168324,L0707537/095683,闲置,3,西  标,,2016年5月20日,2008年3月23日,,," 349,221.08 ",," 349,221.08 ",,CILC转亚昌,永久,41-07116-16,
332,TLB（路桥）,12162220010043,装载机,施工机械,CLG856,3m3,160,2008年8月18日,126728,广西柳工,6CTA8.3-C215,69944386,L0809845,在用,2,铁路标,路桥工区,2014年11月10日,2008年10月21日,,," 349,378.60 ",," 349,378.60 ",,CILC转亚昌,永久,41-07361-16,
333,TLB（出口）,12162220010044,装载机,施工机械,CLG856,3m3,160,2008年8月18日,126729,广西柳工,6CTA8.3-C215,69944390,L0810158,在用,2,铁路标,隧道出口,2013年11月30日,2008年10月21日,,," 349,378.60 ",," 349,378.60 ",,CILC转亚昌,永久,41-07372-16,
334,BJY（5）,12162220010045,装载机,施工机械,CLG856,3m3,160,2008年3月2日,126727,广西柳工,6CTA8.3-C215,69950160,L0810159,闲置,3,贝佳亚,5#营地,2014年11月9日,2008年10月21日,,," 468,734.23 ",," 468,734.23 ",,CILC转亚昌,永久,41-07919-16,
335,LMGS-XB,12162220010046,装载机,施工机械,CLG856,3m3,162,2007年11月11日,107940,广西柳工,6CTA8.3-C215,69192991,L0713333 ,在用,2,西  标,,2016年5月20日,2008年5月10日,,," 447,959.64 ",," 447,959.64 ",,CILC转亚昌,永久,41-08358-16,
336,TLB（进口）,12162220010047,装载机,施工机械,CLG856,3m3,162,2007年9月9日,95601,广西柳工,6CTA8.3-C215,69164487,L0707432,闲置,3,铁路标,隧道进口,2013年11月30日,2007年12月14日,,," 453,255.36 ",," 453,255.36 ",,CILC转亚昌,永久,41-06911-16,
337,ALFJ,12162220010048,装载机,施工机械,CLG856,3m3,160,2007年9月9日,098763,广西柳工,6CTA8.3-C215,69177948,L0708949,在用,3,奥兰房建,,2015年11月18日,2008年3月23日,,," 437,691.89 ",," 437,691.89 ",,CILC转亚昌,永久,41-07044-16,
338,TLB（阿福隆),12162220010049,装载机,施工机械,CLG856,3m3,160,2007年9月9日,98760,广西柳工,6CTA8.3-C215,69177954,L0708909,闲置,4-2,铁路标,阿福隆营地,2013年11月30日,2008年3月23日,,," 467,836.96 ",," 467,836.96 ",,CILC转亚昌,永久,41-07042-16,
339,BJY（5）,12162220010050,装载机,施工机械,CLG856,3m3,160,2007年9月9日,107952,广西柳工,6CTA8.3-C215,69192989,L0713367,在用,2,贝佳亚,5#营地,2014年10月31日,2008年4月19日,8060×2976×3467,," 443,691.89 ",," 443,691.89 ",,CILC转亚昌,永久,41-08357-16,
340,LMGS-XB,12162220010051,装载机,施工机械,CLG856,3m3,160,2007年9月9日,107898,广西柳工,6CTA8.3-C215,69193393,L0712864,闲置,3,西  标,,2016年5月20日,2008年4月19日,,," 467,836.96 ",," 467,836.96 ",,CILC转亚昌,永久,41-07251-16,
341,JESZ,12162220010052,装载机,施工机械,CLG856,3m3,160,2007年9月9日,103381,广西柳工,6CTA8.3-C215,69187130,L0712171,在用,2,及尔市政项目（备站）,,2014年11月12日,2008年2月13日,,," 477,942.32 ",," 477,942.32 ",,CILC转亚昌,永久,41-07043-16,
342,TLB（进口）,12162220010053,装载机,施工机械,CLG856,3m3,160,2007年9月9日,103382,广西柳工,6CTA8.3-C215,69187132,L0712168,在用,2,铁路标,隧道进口,2013年11月30日,2008年2月11日,,," 453,255.35 ",," 453,255.35 ",,CILC转亚昌,永久,41-07091-16,
343,TLB（阿福隆),12162220010054,装载机,施工机械,CLG856,3m3,160,2007年9月9日,095602,广西柳工,6CTA8.3-C215,69164482,L0707115,在用,2,铁路标,阿福隆营地,2013年11月30日,2008年3月26日,,," 311,435.10 ",," 311,435.10 ",,CILC转亚昌,永久,41-07056-16,
344,TLB（出口）,12162220010055,装载机,施工机械,CLG856,3m3,160,2007年9月9日,107903,广西柳工,6CTA8.3-C215,69193391,L0712801,在用,2,铁路标,隧道出口,2013年11月30日,2008年4月19日,,," 333,127.09 ",," 333,127.09 ",,CILC转亚昌,永久,41-07289-16,
345,TLB（进口）,12162220010056,装载机,施工机械,CLG856,3m3,160,2007年7月7日,095598,广西柳工,6CTA8.3-C215,69164481,L0707426,在用,2,铁路标,隧道进口,2013年11月30日,2008年2月11日,,," 323,528.29 ",," 323,528.29 ",,CILC转亚昌,永久,41-06898-16,
346,TLB（阿福隆),12162220010057,装载机,施工机械,CLG856,3m3,160,,0705577,广西柳工,6CTA8.3-C215,69194374,L0713187,闲置,4-2,铁路标,阿福隆营地,2013年11月30日,2008年3月23日,,," 249,270.89 ",," 249,270.89 ",,CILC转亚昌,永久,41-07296-16,
347,ZB,12162220010058,装载机,施工机械,CLG856,3m3,160,,095684,广西柳工,6CTA8.3-C215,69164484,L0707572,闲置,4-2,中  标,中标停车场,2013年11月30日,2007年6月1日,,," 249,270.89 ",," 249,270.89 ",,CILC转亚昌,永久,41-08617-16,
348,ZLGS,12162220010059,装载机 ,施工机械,CLG856,3m3,160,,092426,广西柳工,6CTA8.3-C215,69162230,L0705852,在用,2,租赁公司,肯士拉,2013年11月30日,2007年6月25日,8060*2976*3467,," 453,255.36 ",," 453,255.36 ",,CRCC,临时,,
349,BJY-新（一）,12162220010060,装载机,施工机械,ZL50CN,,162,,CLG0050CCRL399710,柳工,WD10DG220E21,1214D026475,L1408319,在用,1,贝佳亚,一工区,2015年1月16日,2015年1月16日,,16800,353243.81,,,,泰克瑞奇,永久,,
350,BJY-新（出口）,12162220010061,装载机,施工机械,ZL50CN,,162,,CLG0050CEEL399703,柳工,WD10DG220E21,1214D026474,L1408201,在用,1,贝佳亚,隧道出口,2015年1月23日,2015年1月23日,,16800,353243.81,,,,泰克瑞奇,永久,,
351,BJY-新（二）,12162220010062,装载机,施工机械,ZL50CN,,162,,CLG0050CLEL399729,柳工,WD10DG220E21,1214D026978,L1408208,在用,1,贝佳亚,二工区,2015年3月14日,2015年3月14日,,16800,353243.81,,,,泰克瑞奇,永久,,
352,BJY-新（路面）,12162220010063,装载机,施工机械,CLG856,,162,,CLG00856EEL399069,柳工,6LTAA9.3,90010154,L1407751,在用,1,贝佳亚,路面营地,2014/12/24,2014/12/24,,16800,436388.77,,,,泰克瑞奇,永久,,
353,BJY-新（一）,12162220010064,装载机,施工机械,CLG856,,162,,CLG00856LEL399070,柳工,6LTAA9.3,90010158,L1407744,在用,1,贝佳亚,一工区,2014/12/24,2014/12/24,,16800,436388.77,,,,泰克瑞奇,永久,,
354,BJY-新（一）,12162220010065,装载机,施工机械,CLG856,,162,,CLG00856JEL399760,柳工,6LTAA9.3,90010318,L1408356,在用,1,贝佳亚,一工区,2015年2月1日,2015年2月1日,,16800,436388.77,,,,泰克瑞奇,永久,,
355,BJY-新（路面）,12162220010066,装载机,施工机械,CLG856,,162,,CLG00856EEL528511,柳工,6LTAA9.3,90010787,L1408849,在用,1,贝佳亚,路面营地,2015年2月1日,2015年2月1日,,16800,436388.77,,,,泰克瑞奇,永久,,
